symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
GIACW,Gesher I Acquisition Corp.,0.7357,0.0272,0.0002,0.7357,0.7623,0.7623,0.7357,0.0,0.0,0.0,NASDAQ,566.0,0.0,0.2962,0.7355,0.0,0.0,,0.0,1674660531
FSPR,Four Springs Capital Trust,1e-05,0.0,0.0,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,NYSE,0.0,0.0,1e-05,0.0,0.0,0.0,,0.0,0
GLADL,Gladstone Capital Corporation,25.0,0.04001692,0.01000023,24.99,25.39,26.9,24.35,0.0,25.191267,25.51,NASDAQ,3410.0,1476.0,25.39,24.99,,0.0,,0.0,0
GLAQ,Globis Acquisition Corp.,9.47,-5.2052,-0.5199995,9.11,10.4,11.0,9.1,0.0,10.21142,10.141257,NASDAQ,26976.0,73957.0,9.6,9.99,,0.0,,0.0,0
FOE,Ferro Corporation,22.01,0.273346,0.0599995,21.96,22.01,22.1,17.0,0.0,21.7392,21.2836,NYSE,1249272.0,786523.0,21.97,21.95,0.0,0.0,2022-05-09T04:00:00.000+0000,0.0,0
FRONW,Frontier Acquisition Corp.,0.0017,-5.5555,-0.0001,0.0017,0.0019,0.0019,0.0017,0.0,0.0,0.0,NASDAQ,15350.0,0.0,0.831,0.0018,0.0,0.0,,0.0,1678904399
VMM,"Delaware Investments Minnesota Municipal Income Fund II, Inc.",13.34,3.81323,0.49,13.07,13.34,14.4381,12.93147,0.0,13.741486,13.99635,NYSE,5599.0,15495.0,12.86,12.85,0.655,20.366412213740457,,0.0,0
VNE,"Veoneer, Inc.",36.95,0.189804,0.0699997,36.915,36.96,40.46,19.28,0.0,35.5964,33.7184,NYSE,4572035.0,1954129.0,36.9,36.88,-3.441,-10.73815751235106,2022-04-28T04:00:00.000+0000,0.0,0
VTAQR,Ventoux CCM Acquisition Corp.,0.2499,-13.8276,-0.0401,0.21,0.26,0.26,0.21,0.0,0.0,0.0,NASDAQ,118272.0,0.0,0.2538,0.29,,0.0,,0.0,0
VTAQU,Ventoux CCM Acquisition Corp.,5.73,-18.1429,-1.27,5.16,7.0,,,0.0,,,NASDAQ,594.0,,7.0,7.0,0.062,92.41935483870968,,0.0,1663789797
VTAQW,Ventoux CCM Acquisition Corp.,0.16,-15.7895,-0.03,0.16,0.203,,,0.0,,,NASDAQ,121240.0,,0.31,0.19,,0.0,,0.0,1663819200
WALDU,Waldencast plc,9.065,2.66138,0.235,8.8,9.065,,,0.0,,,NASDAQ,2604.0,,8.8,8.83,-0.234,-38.73931623931624,,0.0,1658937950
FLACW,Frazier Lifesciences Acquisition Corp.,0.8,3.8961,0.03,0.7331,0.8,1.3,0.06,0.0,0.74446,0.448675,NASDAQ,37020.0,23222.0,0.76655,0.77,0.0,0.0,,0.0,1669149729
FTCV,Fintech Acquisition Corp. V,10.06,0.0995,0.01,10.05,10.09,10.09,9.77,0.0,10.021018,9.918579,NASDAQ,891368.0,86128.0,10.06,10.05,0.24,41.916666666666664,2022-11-10T05:00:00.000+0000,0.0,1670533201
FTCVU,Fintech Acquisition Corp. V,10.05,0.0498,0.005,10.05,10.07,10.655,9.25,0.0,10.009164,9.989645,NASDAQ,1601.0,306.0,10.07,10.045,0.277,36.28158844765343,,0.0,1670513519
FTCVW,Fintech Acquisition Corp. V,0.001,0.0,0.0,0.001,0.001,1.76,0.001,0.0,0.02344,0.30495,NASDAQ,6937.0,41108.0,3.0,0.001,0.0,0.0,,0.0,1670533120
FSKR,FS KKR Capital Corp. II,21.56,-0.507617,-0.110001,21.56,21.97,22.17,11.6401,0.0,21.126896,19.01416,NYSE,546492.0,431458.0,21.57,21.67,0.0,0.0,2021-05-10T04:00:00.000+0000,0.0,0
GACQW,Global Consumer Acquisition Corp.,0.0025,0.0,0.0,0.0021,0.0025,0.0025,0.0021,0.0,0.0,0.0,NASDAQ,21550.0,0.0,0.5599,0.0025,0.0,0.0,,0.0,1672174357
FVIV,Fortress Value Acquisition Corp. IV,10.04,-0.0498,-0.005,10.04,10.0422,10.06,9.66,0.0,9.9416,9.819721,NYSE,574.0,758510.0,10.0422,10.045,0.21,47.80952380952381,,0.0,1669150467
GCP,GCP Applied Technologies Inc.,32.01,0.0625,0.02,31.99,32.01,32.28,20.76,0.0,,,NYSE,1617235.0,,31.99,31.99,0.18,177.83333333333334,2022-11-03T00:11:50.015+0000,0.0,1664222401
CSOD,"Cornerstone OnDemand, Inc.",57.49,0.0,0.0,57.48,57.505,57.51,36.71,0.0,57.28517,51.032963,NASDAQ,3739087.0,1328149.0,57.49,57.49,0.0,0.0,2021-11-03T04:00:00.000+0000,0.0,0
CSPR,Casper Sleep Inc.,6.78,0.0,0.0,6.605,6.785,12.0,3.18,0.0,6.471,6.60285,NYSE,9936135.0,2596360.0,6.665,6.3,0.0,0.0,2022-02-22T05:00:00.000+0000,0.0,0
DCRC,Decarbonization Plus Acquisition Corporation III,13.01,8.416668,1.0100002,11.5,13.35,14.48,9.68,0.0,11.451,10.547931,NASDAQ,2175624.0,1965357.0,12.05,12.0,0.0,0.0,,0.0,0
DCRCU,Decarbonization Plus Acquisition Corporation III,14.785,10.9152,1.455,13.02,15.07,15.83,9.8,0.0,12.775312,11.117746,NASDAQ,29289.0,15355.0,13.02,13.33,,0.0,,0.0,0
DCRCW,Decarbonization Plus Acquisition Corp III,4.69,21.188637,0.8200002,3.87,4.86,4.86,3.87,0.0,0.0,0.0,NASDAQ,137613.0,0.0,4.69,3.87,,0.0,,0.0,0
DCRN,Decarbonization Plus Acquisition Corporation II,9.33,0.107299,0.0100002,9.14,9.55,10.43,8.51,0.0,9.9512,9.881551,NASDAQ,260368.0,1007993.0,9.4,9.32,,0.0,2021-11-15T05:00:00.000+0000,0.0,0
FLAC,Frazier Lifesciences Acquisition Corporation,9.87,2.9197,0.28,9.38,10.2,10.8299,8.63,0.0,9.958676,9.887482,NASDAQ,13488.0,185000.0,9.571,9.59,0.15,65.8,,0.0,1669150730
FLACU,Frazier Lifesciences Acquisition Corporation,9.5,2.48,0.2299,8.07,10.8,10.8,8.07,0.0,10.113364,10.013624,NASDAQ,18201.0,4493.0,10.0,9.2701,0.155,61.29032258064516,,0.0,1669150797
FOUN,Founder SPAC,9.81,3.0462,0.29,9.38,10.02,10.02,9.38,0.0,0.0,0.0,NASDAQ,80470.0,0.0,9.38,9.52,0.0,0.0,,0.0,1726603200
FOUNU,Founder SPAC,9.76,2.7368,0.26,9.5,9.76,9.76,9.5,0.0,0.0,0.0,NASDAQ,600.0,0.0,9.5,9.5,0.0,0.0,,0.0,1726603200
FOUNW,Founder SPAC,0.3,0.0667,0.0002,0.275,0.32,0.32,0.275,0.0,0.0,0.0,NASDAQ,124408.0,0.0,0.2826,0.2998,,0.0,,0.0,1726603200
FOXW,FoxWayne Enterprises Acquisition Corp.,10.25,0.4902,0.05,10.17,10.25,10.745,9.35,0.0,10.267814,10.179044,NASDAQ,730.0,5741.0,10.17,10.2,0.0,0.0,,0.0,1674850011
FOXWU,FoxWayne Enterprises Acquisition Corp.,10.24,0.0,0.0,10.24,10.2401,11.09,9.83,0.0,10.227616,10.413904,NASDAQ,0.0,267.0,10.24,10.24,0.0,0.0,,0.0,1674657754
FOXWW,FoxWayne Enterprises Acquisition Corp.,0.0006,0.0,0.0,0.0005,0.0024,0.0024,0.0005,0.0,0.0,0.0,NASDAQ,21103.0,0.0,0.5455,0.0006,0.0,0.0,,0.0,1674852837
CTK,CooTek (Cayman) Inc.,0.9111,0.0,0.0,0.87,0.99,27.82,0.18,0.0,2.1912,8.4804,NYSE,114540.0,374253.0,0.8925,0.8901,-0.684,-1.332017543859649,2022-06-01T04:00:00.000+0000,0.0,0
CRSAW,Crescent Acquisition Corp.,1.5982,-3.139395,-0.05180001,1.5982,1.67,1.67,1.5982,0.0,0.0,0.0,NASDAQ,742415.0,0.0,1.62,1.65,-0.001,-1598.2,,0.0,1624334400
DSACU,Duddell Street Acquisition Corp.,9.08,0.0,0.0,9.08,9.08,10.85,9.08,0.0,10.2544,10.299252,NASDAQ,100.0,2150.0,9.08,9.08,0.004,2270.0,,0.0,0
DLCA,Deep Lake Capital Acquisition Corp.,10.12,-0.0494,-0.005,10.12,10.13,10.35,9.74,0.0,10.07681,9.933938,NASDAQ,250837.0,113246.0,10.13,10.125,0.0,0.0,,0.0,1673643600
DLCAU,Deep Lake Capital Acquisition Corp.,10.12,0.198,0.02,10.1,10.1,10.12,9.81,0.0,10.062972,9.948764,NASDAQ,0.0,1980.0,10.12,10.1,0.0,0.0,,0.0,1673276898
DLCAW,Deep Lake Capital Acquisition Corp.,0.0003,0.0,0.0,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,NASDAQ,72261.0,0.0,0.6917,0.0003,0.0,0.0,,0.0,1673643554
ENNVW,ECP Environmental Growth Opportunities Corp.,0.4,13.571836,0.0478,0.35,0.4664,0.4664,0.35,0.0,0.0,0.0,NASDAQ,17716.0,0.0,1.02,0.3522,,0.0,,0.0,1644210000
DHBC,DHB Capital Corp.,10.1,0.0991,0.01,10.09,10.1,10.1,9.65,0.0,9.995124,9.848969,NASDAQ,22940.0,105433.0,10.09,10.09,0.24,42.083333333333336,,0.0,1670609068
DHBCU,DHB Capital Corp.,10.09,0.0,0.0,10.08,10.09,10.18,9.54,0.0,9.9677,9.866322,NASDAQ,0.0,2223.0,10.08,10.09,0.091,110.87912087912088,,0.0,1670509866
DHBCW,DHB Capital Corp.,0.0009,0.0,0.0,0.0006,0.001,0.001,0.0006,0.0,0.0,0.0,NASDAQ,7119.0,0.0,0.585,0.0009,0.0,0.0,,0.0,1670619598
BIPJ,Brookfield Infrastructure Finance ULC,24.86,-0.0402,-0.01,24.86,25.02,26.29,23.53,0.0,24.85334,25.209871,NYSE,3902.0,19140.0,24.88,24.87,,,,0.0,1738775623
NRUC,National Rural Utilities Cooper,23.65,0.939,0.22,23.5,23.65,25.705,22.56,0.0,23.71738,24.47286,NYSE,9028.0,31776.0,23.51,23.43,0.0,,,0.0,1738775889
XPDI,Power & Digital Infrastructure Acquisition Corp.,9.6,-1.4373654,-0.13999939,9.52,10.0,14.98,9.25,0.0,11.4786,10.561903,NASDAQ,485694.0,1120845.0,9.88,9.74,,0.0,,0.0,1642654800
XPDIU,Power & Digital Infrastructure Acquisition Corp.,10.57,-1.94805,-0.21,10.4,10.62,17.1,9.88,0.0,12.398698,11.125841,NASDAQ,29703.0,9634.0,10.59,10.78,,0.0,,0.0,0
XPDIW,Power & Digital Infrastructure Acquisition Corp.,2.57,7.0833263,0.16999984,2.365,2.7,2.7,2.365,0.0,0.0,0.0,NASDAQ,105640.0,0.0,3.93,2.4,,0.0,,0.0,1642654800
WPF,Foley Trasimene Acquisition Corp.,9.75,0.0,0.0,9.58,9.84,14.51,9.58,0.0,10.206207,10.509779,NYSE,1445760.0,1586922.0,9.75,9.63,,0.0,2021-04-29T04:00:00.000+0000,0.0,0
WTREP,Watford Holdings Ltd.,25.09,0.11971543,0.03000069,25.07,25.09,26.0,24.33,0.0,25.491724,25.45084,NASDAQ,1521.0,2168.0,25.07,25.06,18.533,1.3538013273620029,,0.0,0
WTRU,"Aqua America, Inc.",53.31,-3.30129,-1.82,52.99,54.22,65.5,52.97,0.0,58.084576,59.114822,NYSE,821242.0,61341.0,54.87,55.13,0.88,60.57954545454545,,0.0,0
WBT,"Welbilt, Inc.",24.01,0.08337,0.0200005,23.99,24.01,,,0.0,,,NYSE,2188324.0,,24.0,23.99,0.51,47.07843137254902,2022-08-02T04:00:00.000+0000,0.0,1659038402
WRI,Weingarten Realty Investors,31.44,-2.05607,-0.659998,31.4,32.46,34.24,15.24,0.0,32.01516,29.481606,NYSE,26456004.0,1328232.0,32.18,32.1,0.0,0.0,2021-07-29T04:00:00.000+0000,0.0,0
WEBR,Weber Inc.,8.12,0.0,0.0,8.1,8.16,12.25,4.82,0.0,8.1224,7.4116,NYSE,5421335.0,653550.0,8.1,8.12,0.0,0.0,2023-02-09T12:22:00.000+0000,0.0,1676667656
WEI,Weidai Ltd.,0.96,0.0,0.0,0.84,0.96,3.801,0.09,0.0,0.990078,1.1215802,NYSE,26566.0,434013.0,0.9,0.93,-1.391,-0.6901509705248023,2022-04-22T04:00:00.000+0000,0.0,0
WORK,"Slack Technologies, Inc.",45.2,0.088576,0.0400009,45.055,45.64,45.64,24.09,0.0,44.569,42.66606,NYSE,67054250.0,5844396.0,45.16,45.16,-0.442,-102.26244343891403,2021-06-03T04:00:00.000+0000,0.0,0
ACLC,American Century ETF Trust - American Century Large Cap Equity ETF,72.27,0.3208,0.2311,71.73,72.27,73.62,61.6,0.0,72.03386,68.86635,NYSE,1906.0,11237.0,72.04,72.0389,,,,0.0,1738775409
GPTY,,48.969,0.1358,0.0664,48.55,49.0,50.43,46.77,0.0,48.52375,48.52375,NYSE,56285.0,69712.0,48.89,48.9026,,,,0.0,1738777699
BFRGW,"Bullfrog AI Holdings, Inc. Warrants",0.57,-5.0,-0.03,0.57,0.57,0.57,0.57,0.0,0.0,0.0,NASDAQ,503.0,0.0,0.57,0.6,0.0,,,0.0,1738775666
VTIQW,VectoIQ Acquisition Corp. II,0.0025,0.0,0.0,0.0025,0.0025,0.95,0.001,0.0,0.02998,0.21748,NASDAQ,4220.0,25027.0,0.0025,0.0025,0.0,0.0,,0.0,1670610875
QVCD,"QVC, Inc. 6.375% Senior Secured",12.3316,0.9133,0.1116,12.22,12.43,15.2,10.69,0.0,12.2868,12.7341,NYSE,5828.0,19074.0,12.27,12.22,0.0,,,0.0,1738774613
VYGG,Vy Global Growth,10.045,-0.0498,-0.005,10.04,10.05,10.05,9.77,0.0,,,NYSE,471424.0,,10.05,10.05,0.0,0.0,2022-08-15T04:00:00.000+0000,0.0,1664999967
WARR,Warrior Technologies Acquisition Company,10.01,0.100002006,0.0100002,10.01,10.02,,,0.0,,,NYSE,18656.0,,10.01,10.0,0.44,22.75,,0.0,1662137990
VRS,Verso Corporation,26.99,0.148419,0.039999,26.99,27.01,27.29,14.51,0.0,26.7124,22.6843,NYSE,1394504.0,385088.0,26.99,26.95,-0.097,-278.2474226804124,2022-05-05T04:00:00.000+0000,0.0,0
VYNT,"Vyant Bio, Inc.",0.194,7.7778,0.014,0.175,0.2,1.58,0.141,0.0,0.1757814,0.23908284,NASDAQ,19116.0,17863.0,0.18,0.18,-2.69,-0.07211895910780669,2024-03-29T20:00:00.000+0000,0.0,1703882398
WBK,Westpac Banking Corporation,14.2,-0.976292,-0.14,13.915,14.23,20.82,13.915,0.0,14.8658,17.6799,NYSE,1142639.0,268561.0,14.22,14.34,0.992,14.314516129032258,2021-11-01T04:00:00.000+0000,0.0,0
WPG,Washington Prime Group Inc.,0.8323,0.0,0.0,0.825,0.9,16.5499,0.74,0.0,1.0958594,1.9979084,NYSE,1752335.0,2541087.0,0.8926,0.8323,0.0,0.0,2021-08-09T04:00:00.000+0000,0.0,0
XOG,"Extraction Oil & Gas, Inc.",64.92,0.823107,0.529999,63.87,66.18,69.61,18.0,0.0,58.9654,47.1729,NASDAQ,66887.0,177180.0,64.14,64.39,0.0,0.0,2021-11-08T05:00:00.000+0000,0.0,0
ZGNX,"Zogenix, Inc.",26.68,0.0,0.0,26.51,26.9,26.9,11.03,0.0,23.1766,17.40355,NASDAQ,11252392.0,3098164.0,26.6,26.68,-4.07,-6.555282555282555,,0.0,0
ZGYH,Yunhong International,10.28,-0.2909863,-0.03000069,10.27,10.31,13.0,9.9,0.0,10.2925,10.174105,NYSE,45302.0,475318.0,10.27,10.31,-0.23,-44.69565217391305,,0.0,0
ZGYHR,Yunhong International,0.3999,11.083325,0.03989998,0.38,0.3999,0.3999,0.38,0.0,0.0,0.0,NYSE,654372.0,0.0,0.3852,0.36,,0.0,,0.0,0
EPHYW,Epiphany Technology Acquisition Corp.,0.0075,-6.25,-0.0005,0.007,0.0076,0.0076,0.007,0.0,0.0,0.0,NASDAQ,3795.0,0.0,0.88,0.008,0.0,0.0,,0.0,1673556314
ZGYHU,Yunhong International,10.71,-2.5477684,-0.27999973,10.99,10.99,13.87,9.9001,0.0,10.65137,10.708341,NASDAQ,0.0,438.0,10.71,10.99,-0.23,-46.56521739130435,,0.0,0
ZGYHW,Yunhong International,0.62,5.084751,0.03000003,0.5105,0.65,0.65,0.5105,0.0,0.0,0.0,NYSE,415575.0,0.0,0.5521,0.59,,0.0,,0.0,0
ZINGW,FTAC Zeus Acquisition Corp.,0.001,-37.5,-0.0006,0.001,0.0019,0.0019,0.001,0.0,0.0,0.0,NASDAQ,127608.0,0.0,0.0016,0.0016,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1692725393
FOREW,Foresight Acquisition Corp.,1.22,-2.3999977,-0.02999997,1.22,1.26,1.26,1.22,0.0,0.0,0.0,NASDAQ,6759.0,0.0,1.36,1.25,,0.0,,0.0,1638766800
FMBIO,"First Midwest Bancorp, Inc.",26.45,-0.07555176,-0.01999855,26.06,26.6099,28.81,13.95,0.0,27.47088,27.915483,NASDAQ,4368.0,6345.0,26.45,26.26,1.539,17.18648473034438,,0.0,0
FMBIP,"First Midwest Bancorp, Inc.",26.45,-0.33911133,-0.09000015,26.14,26.7411,28.9,25.62,0.0,27.4523,27.917439,NASDAQ,3950.0,7883.0,26.33,26.25,1.539,17.18648473034438,2021-07-19T04:00:00.000+0000,0.0,0
FLMNW,Falcon Minerals Corporation WT EXP 072122,0.3103,-5.9697027,-0.01970002,0.3102,0.33,0.33,0.3102,0.0,0.0,0.0,NASDAQ,66973.0,0.0,0.1799,0.33,,0.0,,0.0,1654488000
XPVVV,XP Inc.,44.0,8.9109,3.6,44.0,44.0,44.0,11.92,0.0,27.06,27.06,NASDAQ,233.0,925.0,44.0,40.4,0.0,0.0,,0.0,1633636569
XLNX,"Xilinx, Inc.",194.92,0.0,0.0,192.5,218.95,239.79,111.84,0.0,201.9528,168.96765,NASDAQ,0.0,4087709.0,217.27,194.92,0.0,0.0,2022-01-26T05:00:00.000+0000,0.0,0
XLRN,Acceleron Pharma Inc.,178.75,0.0,0.0,177.2,179.85,189.99,111.75,0.0,169.4926,137.94612,NASDAQ,7884284.0,1265302.0,179.85,178.75,0.0,0.0,2021-11-04T04:00:00.000+0000,0.0,0
XENT,"Intersect ENT, Inc.",28.24,0.0,0.0,28.23,28.25,28.25,15.92,0.0,27.829,27.3769,NASDAQ,0.0,438704.0,28.25,28.24,-2.68,-10.537313432835822,2022-05-16T04:00:00.000+0000,0.0,0
DCUE,"Dominion Energy, Inc.",101.61,-0.761792,-0.779999,100.52,102.415,104.17,94.4,0.0,101.874756,100.41282,NYSE,1907604.0,289757.0,102.07,102.39,0.0,0.0,2021-05-03T04:00:00.000+0000,0.0,0
DGNS,Dragoneer Growth Opportunities Corp. II,10.2,2.3069162,0.22999954,10.0001,10.2382,14.6214,8.61,0.0,10.0074,10.109923,NASDAQ,220381.0,717137.0,10.18,9.97,0.0,0.0,2021-11-08T05:00:00.000+0000,0.0,0
DILA,DILA Capital Acquisition Corp.,10.03,-0.0996,-0.01,10.03,10.04,10.5,9.72,0.0,10.0153,9.90115,NASDAQ,3068.0,11374.0,10.03,10.04,0.0,0.0,,0.0,1671742786
DTEA,DAVIDsTEA Inc.,0.52,0.0,0.0,0.5,0.54,2.53,0.4211,0.0,0.67864,0.91976637,NASDAQ,190368.0,44061.0,0.53,0.52,-0.36,-1.4444444444444444,2023-06-12T10:59:00.000+0000,0.0,1681516799
DWIN,Delwinds Insurance Acquisition Corp.,8.4,7.55441,0.59,8.0,10.0,,,0.0,,,NYSE,103705.0,,8.44,7.81,-0.028,-300.0,2021-03-31T10:59:00.000+0000,0.0,1663271992
DTOCU,Digital Transformation Opportunities Corp.,32.89,95.0771,16.03,18.55,32.89,32.89,9.53,0.0,11.3298,10.430951,NASDAQ,2049.0,360.0,18.55,16.86,0.294,111.87074829931973,2023-03-31T00:00:00.000+0000,0.0,1695237952
DTOCW,Digital Transformation Opportunities Corp.,0.47,59.322,0.175,0.0,0.6699,0.6699,0.0,0.0,0.0,0.0,NASDAQ,865680.0,0.0,,0.295,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1695239957
DTP,DTE Energy Co,51.37,-0.8493,-0.44,50.88,52.07,54.7275,47.05,0.0,50.5135,51.38124,NYSE,2837357.0,692505.0,51.81,51.81,0.0,0.0,,0.0,1667246402
DHHCU,DiamondHead Holdings Corp.,13.5,0.0,0.0,13.45,14.0,26.06,9.645,0.0,10.76964,10.138176,NASDAQ,4643.0,2797.0,14.0,13.5,0.075,180.0,2022-12-31T00:00:00.000+0000,0.0,1680111461
DHHCW,DiamondHead Holdings Corp.,0.3,-3.3816,-0.0105,0.2815,0.3,0.3,0.2815,0.0,0.0,0.0,NASDAQ,23246.0,0.0,0.7201,0.3105,0.0,0.0,2022-12-31T00:00:00.000+0000,0.0,1680205529
DNZ,D and Z Media Acquisition Corp.,10.16,0.0,0.0,10.16,10.165,10.875,9.535,0.0,10.070694,9.910497,NYSE,40091.0,75750.0,10.165,10.16,0.0,0.0,,0.0,1674830826
DSKEW,"Daseke, Inc. Warrant",0.01,-23.076925,-0.003,0.01,0.0131,0.0131,0.01,0.0,0.0,0.0,NASDAQ,1449696.0,0.0,0.18,0.013,,0.0,,0.0,0
DFPHU,DFP Healthcare Acquisitions Corp.,10.26,0.0,0.0,10.26,10.34,13.45,10.09,0.0,10.4462,10.454154,NASDAQ,3528.0,1639.0,10.34,10.26,-0.118,-86.94915254237289,,0.0,0
DFPHW,DFP Healthcare Acquisitions Corp.,1.84,3.3707902,0.06000006,1.74,1.84,1.84,1.74,0.0,0.0,0.0,NYSE,47211.0,0.0,1.71,1.78,,0.0,,0.0,1636952400
DCRNU,Decarbonization Plus Acquisition Corporation II,9.8,1.33493,0.1291,9.8,10.0,11.89,8.9,0.0,10.565174,10.340047,NASDAQ,2734.0,12261.0,10.0,9.6709,,0.0,,0.0,0
DCRNW,Decarbonization Plus Acquisition Corporation II,1.27,-3.7878842,-0.05000007,1.12,1.46,1.46,1.12,0.0,0.0,0.0,NASDAQ,187437.0,0.0,1.7,1.32,,0.0,,0.0,0
FDUSZ,Fidus Investment Corporation,25.17,-1.25539,-0.32,25.14,25.2457,28.379,24.75,0.0,25.41442,25.43963,NASDAQ,869.0,1048.0,25.14,25.49,,0.0,,0.0,0
FSRD,"Fast Radius, Inc.",0.14,-33.3333,-0.07,0.12,0.1649,8.3589,0.0901,0.0,0.285696,0.7168965,NASDAQ,32563216.0,6429722.0,0.1643,0.21,-1.365,-0.10256410256410256,2022-11-14T05:00:00.000+0000,0.0,1668718804
FSRDW,"Fast Radius, Inc.",0.0113,0.0,0.0,0.01,0.022,0.022,0.01,0.0,0.0,0.0,NASDAQ,787835.0,0.0,0.0154,0.0113,0.0,0.0,,0.0,1668718657
FLXN,"Flexion Therapeutics, Inc.",9.12,0.0,0.0,9.12,9.225,13.66,4.3,0.0,8.0332,8.17895,NASDAQ,0.0,2168463.0,9.14,9.12,0.0,0.0,2021-11-12T05:00:00.000+0000,0.0,0
FINM,Marlin Technology Corporation,10.14,-0.0493,-0.005,10.13,10.14,10.16,9.73,0.0,10.092342,9.941792,NASDAQ,117134.0,144252.0,10.13,10.145,0.0,0.0,,0.0,1673637668
FINMU,Marlin Technology Corporation,10.13,0.0,0.0,10.13,10.13,10.465,9.81,0.0,10.084768,9.955205,NASDAQ,19150.0,8363.0,10.13,10.13,0.0,0.0,,0.0,1673557077
FINMW,Marlin Technology Corporation,0.0008,0.0,0.0,0.0008,0.0028,0.0028,0.0008,0.0,0.0,0.0,NASDAQ,426168.0,0.0,0.8099,0.0008,0.0,0.0,,0.0,1673643599
FHS,"First High-School Education Group Co., Ltd.",0.276,0.0,0.0,0.24,0.32,2.95,0.222,0.0,0.52164,0.97401,NYSE,1284070.0,218257.0,0.242,0.2242,0.5,0.552,2022-11-03T00:35:50.004+0000,0.0,1667854801
ZY,Zymergen Inc.,2.43,0.0,0.0,2.335,2.58,11.87,1.1,0.0,2.634,2.635825,NASDAQ,2350912.0,1041782.0,2.51,2.43,-3.61,-0.6731301939058172,,0.0,1666123204
YSAC,Yellowstone Acquisition Company,8.67,2.12015,0.18,8.25,8.92,10.55,8.0,0.0,9.996944,10.056065,NYSE,29928.0,158769.0,8.44,8.49,-0.3,-28.9,,0.0,0
MITP,"AG Mortgage Investment Trust, I",25.1284,0.1131,0.0284,25.0975,25.1284,25.8,24.6,0.0,25.1874,25.194136,NYSE,2049.0,15552.0,25.1,25.1,,,,0.0,1738776239
AEFC,Aegon Funding Company LLC,20.85,1.2136,0.25,20.68,20.85,22.9,19.9,0.0,20.94536,21.52992,NYSE,10889.0,47344.0,20.68,20.6,0.0,,,0.0,1738777593
YSACU,Yellowstone Acquisition Company,10.59,0.0,0.0,10.54,10.59,11.2237,8.4701,0.0,10.448372,10.450863,NASDAQ,82.0,2818.0,10.58,10.59,-0.3,-35.3,,0.0,0
EUCRW,Eucrates Biomedical Acquisition Corp.,0.0031,0.0,0.0,0.0031,0.0031,0.0031,0.0031,0.0,0.0,0.0,NASDAQ,500.0,0.0,0.7,0.0031,0.0,0.0,2022-12-31T00:00:00.000+0000,0.0,1682519369
CATC,Cambridge Bancorp,220.0,0.0,0.0,220.0,220.0,259.0,93.0,0.0,213.8,171.05,NASDAQ,0.0,3.0,220.0,220.0,3.63,60.61,2025-01-28T13:00:00.000+0000,0.0,1729022400
EVK,"Ever-Glory International Group, Inc.",0.2944,0.0,0.0,0.28,0.3698,2.56,0.1,0.0,0.582467,1.0627295,NASDAQ,174963.0,51956.0,0.3101,0.2944,0.0,0.0,,0.0,1671829200
ZME,Zhangmen Education Inc.,0.6001,0.0,0.0,0.6001,0.6458,19.0,0.2005,0.0,0.756992,1.7173434,NYSE,9.0,691007.0,0.6231,0.6151,-154.44,-0.0038856513856513858,2022-03-30T04:00:00.000+0000,0.0,0
ZNGA,Zynga Inc.,8.18,-2.035929,-0.17000008,8.1431,8.43,11.25,5.57,0.0,8.6894,8.03215,NASDAQ,227573837.0,29352823.0,8.37,8.35,-0.083,-98.55421686746988,2022-05-09T04:00:00.000+0000,0.0,0
ZNH,China Southern Airlines Company Limited,33.08,0.0605,0.02,32.79,33.2999,36.12,23.5,0.0,33.2554,28.68655,NYSE,20024.0,21342.0,33.09,33.06,0.0,0.0,2022-11-08T01:33:10.188+0000,0.0,1675371602
ZNTE,Zanite Acquisition Corp.,11.32,11.4173,11.32,10.74,11.5,11.5,10.74,0.0,0.0,0.0,NASDAQ,1273196.0,0.0,10.76,,,0.0,,0.0,1726603200
ZNTEU,Zanite Acquisition Corp.,11.525,15.25,1.525,11.1501,11.8404,11.8404,10.0,0.0,10.676948,10.58862,NASDAQ,7315.0,750.0,11.1501,10.0,,0.0,,0.0,0
ZVO,Zovio Inc,0.0928,0.0,0.0,0.0799,0.096,1.6,0.0505,0.0,0.153022,0.61840695,NASDAQ,5155629.0,6232612.0,0.0901,0.0928,-1.204,-0.07707641196013289,,0.0,1668027604
ZWRK,Z-Work Acquisition Corp.,10.08,0.1819,0.0183,10.07,10.08,10.08,9.68,0.0,9.993734,9.866096,NASDAQ,19205.0,166355.0,10.07,10.0617,0.18,56.0,,0.0,1670532957
ZWRKW,Z-Work Acquisition Corp.,0.0005,0.0,0.0,0.0004,0.0005,0.0005,0.0004,0.0,0.0,0.0,NASDAQ,5320.0,0.0,0.0004,0.0005,0.0,0.0,,0.0,1670520639
